Name,Guid,Language,LatestVersion,Path
"ParametersTemplate_HasDynamicPlaceholder",8373e4e5-c79c-4123-9284-babd9601c565,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Foundation\SitecoreExtensions\ParametersTemplate_HasDynamicPlaceholder\{8373E4E5-C79C-4123-9284-BABD9601C565}\en\1\xml"
"ParametersTemplate_QueryableDatasourceRendering",4738312c-22b8-4e77-9b9c-86bcdcee6635,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Foundation\SitecoreExtensions\ParametersTemplate_QueryableDatasourceRendering\{4738312C-22B8-4E77-9B9C-86BCDCEE6635}\en\1\xml"
"ParametersTemplate_SectionBackground",b962a806-d708-4001-b0a3-3fa31f2263c5,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Feature\Media\ParametersTemplates\ParametersTemplate_SectionBackground\{B962A806-D708-4001-B0A3-3FA31F2263C5}\en\1\xml"
"Publishing",6495cf23-de9c-48b7-9d3c-05e2418b3cae,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\System\Templates\Sections\Publishing\{6495CF23-DE9C-48B7-9D3C-05E2418B3CAE}\en\1\xml"
"Quote",40ad8a9b-c75c-428d-9e1a-51372b21f63e,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Project\Common\Content Types\Teasers\Quote\{40AD8A9B-C75C-428D-9E1A-51372B21F63E}\en\1\xml"
"Quote Folder",a8f1b162-041f-46bf-81eb-5213ae8bc579,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Project\Common\Content Types\Teasers\Quote Folder\{A8F1B162-041F-46BF-81EB-5213AE8BC579}\en\1\xml"
"Register Page",6ef8f8a0-c567-495b-9e00-8775a268a486,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Project\Habitat\Page Types\Register Page\{6EF8F8A0-C567-495B-9E00-8775A268A486}\en\1\xml"
"Registration Folder",689ba377-e538-49ed-9dfc-4dcc398ab9ac,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Project\Common\Content Types\Registration Folder\{689BA377-E538-49ED-9DFC-4DCC398AB9AC}\en\1\xml"
"Search Results",92168572-385b-45f0-b40f-3d987ad20e5c,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Project\Habitat\Page Types\Search Results\{92168572-385B-45F0-B40F-3D987AD20E5C}\en\1\xml"
"Section",8ee208f9-a6a6-41e2-88a0-c188737a178c,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Project\Habitat\Page Types\Section\{8EE208F9-A6A6-41E2-88A0-C188737A178C}\en\1\xml"
"Security",ab811af4-393c-4a46-acd7-81d30917e7f4,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\System\Templates\Sections\Security\{AB811AF4-393C-4A46-ACD7-81D30917E7F4}\en\1\xml"
"Service Email",6db3ba22-5715-4529-a527-35b3af083ae4,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Project\Common\Content Types\Service Email\{6DB3BA22-5715-4529-A527-35B3AF083AE4}\en\1\xml"
"Site Root",0643d9d4-f30b-4b07-91d0-289cc324c9cf,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Project\Habitat\Content Types\Site Root\{0643D9D4-F30B-4B07-91D0-289CC324C9CF}\en\1\xml"
"Site Settings Root",4c82b6dd-fe7c-4144-bcb3-f21b4080568f,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Foundation\Multisite\Site Settings Root\{4C82B6DD-FE7C-4144-BCB3-F21B4080568F}\en\1\xml"
"Social Feeds Folder",4de2d9d9-0781-47ad-8f5d-52f2ad920d83,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Project\Common\Content Types\Social\Social Feeds Folder\{4DE2D9D9-0781-47AD-8F5D-52F2AD920D83}\en\1\xml"
"Standard template",1930bbeb-7805-471a-a3be-4858ac7cf696,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\System\Templates\Standard template\{1930BBEB-7805-471A-A3BE-4858AC7CF696}\en\1\xml"
"Statistics",1597272c-c823-4aac-86f8-ca9cc4d573b5,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\System\Templates\Sections\Statistics\{1597272C-C823-4AAC-86F8-CA9CC4D573B5}\en\1\xml"
"Style",c2ac5c42-a05c-4f51-854e-730c9bca06d1,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Foundation\Theming\Style\{C2AC5C42-A05C-4F51-854E-730C9BCA06D1}\en\1\xml"
"Tagging",0aa6d3f8-c9d0-401f-83aa-a41433c24767,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\System\Templates\Sections\Tagging\{0AA6D3F8-C9D0-401F-83AA-A41433C24767}\en\1\xml"
"Tasks",93f3a8fa-9e5a-4848-a5ad-42aad11a4871,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\System\Templates\Sections\Tasks\{93F3A8FA-9E5A-4848-A5AD-42AAD11A4871}\en\1\xml"
"Teaser",c7d9d293-4ef8-4380-8e10-c4632e729f39,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Project\Common\Content Types\Teasers\Teaser\{C7D9D293-4EF8-4380-8E10-C4632E729F39}\en\1\xml"
"Teaser Folder",29d4b405-39eb-487d-9d6b-3f8467ab167d,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Project\Common\Content Types\Teasers\Teaser Folder\{29D4B405-39EB-487D-9D6B-3F8467AB167D}\en\1\xml"
"Template",ab86861a-6030-46c5-b394-e8f99e8b87db,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\System\Templates\Template\{AB86861A-6030-46C5-B394-E8F99E8B87DB}\en\1\xml"
"Template field",455a3e98-a627-4b40-8035-e683a0331ac7,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\System\Templates\Template field\{455A3E98-A627-4B40-8035-E683A0331AC7}\en\1\xml"
"Template field type",f8a17d6a-118e-4cd7-b5f5-88ff37a4f237,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\System\Templates\Template field type\{F8A17D6A-118E-4CD7-B5F5-88FF37A4F237}\en\1\xml"
"Template Folder",0437fee2-44c9-46a6-abe9-28858d9fee8c,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\System\Templates\Template Folder\{0437FEE2-44C9-46A6-ABE9-28858D9FEE8C}\en\1\xml"
"Template section",e269fbb5-3750-427a-9149-7aa950b49301,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\System\Templates\Template section\{E269FBB5-3750-427A-9149-7AA950B49301}\en\1\xml"
"Text Token",3f3cae5e-63d2-4f75-95d9-23eb01827aa9,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Project\Common\Content Types\Demo Tokens\Text Token\{3F3CAE5E-63D2-4F75-95D9-23EB01827AA9}\en\1\xml"
"Theme",1c87ea50-cc18-48cc-86de-592e274d0c4f,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Foundation\Assets\Theme\{1C87EA50-CC18-48CC-86DE-592E274D0C4F}\en\1\xml"
"Theme Folder",10059264-cd0b-47b9-8350-a31a90815921,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Foundation\Assets\Theme Folder\{10059264-CD0B-47B9-8350-A31A90815921}\en\1\xml"
"Twitter Feed",773a96f7-2752-4da2-a2f5-6119a21a24f3,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Project\Common\Content Types\Social\Twitter Feed\{773A96F7-2752-4DA2-A2F5-6119A21A24F3}\en\1\xml"
"Validators",2491819e-0c61-4f5a-903c-e10fcd9d302a,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\System\Templates\Sections\Validators\{2491819E-0C61-4F5A-903C-E10FCD9D302A}\en\1\xml"
"Video",f1c095e2-b3e0-46d0-b838-02a9e8b880d9,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Project\Common\Content Types\Media\Video\{F1C095E2-B3E0-46D0-B838-02A9E8B880D9}\en\1\xml"
"Video Teaser",ddbbf170-cfbd-439f-958c-a090bdf66d94,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\Project\Common\Content Types\Teasers\Video Teaser\{DDBBF170-CFBD-439F-958C-A090BDF66D94}\en\1\xml"
"View rendering",99f8905d-4a87-4eb8-9f8b-a9bebfb3add6,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\System\Layout\Renderings\View rendering\{99F8905D-4A87-4EB8-9F8B-A9BEBFB3ADD6}\en\1\xml"
"Workflow",06f366e6-a7e6-470b-9ec9-cd29a4f6c8e8,en,1,"C:\Work\Epi\ContentMigration\Habitat.1.4.0.682\package\items\master\sitecore\templates\System\Templates\Sections\Workflow\{06F366E6-A7E6-470B-9EC9-CD29A4F6C8E8}\en\1\xml"
